date,equity
2023-07-31,100000.0
2023-08-01,100000.0
2023-08-02,100000.0
2023-08-03,100000.0
2023-08-04,100000.0
2023-08-05,100000.0
2023-08-06,100000.0
2023-08-07,100000.0
2023-08-08,100000.0
2023-08-09,100000.0
2023-08-10,100000.0
2023-08-11,100000.0
2023-08-12,100000.0
2023-08-13,100000.0
2023-08-14,100000.0
2023-08-15,100000.0
2023-08-16,100000.0
2023-08-17,100000.0
2023-08-18,99977.994487725
2023-08-19,99985.924487725
2023-08-20,100001.394487725
2023-08-21,99984.024487725
2023-08-22,99951.734487725
2023-08-23,99996.034487725
2023-08-24,99977.454487725
2023-08-25,99970.474487725
2023-08-26,99963.514487725
2023-08-27,99974.824487725
2023-08-28,99969.744487725
2023-08-29,100045.744487725
2023-08-30,100021.624487725
2023-08-31,99962.504487725
2023-09-01,99945.424487725
2023-09-02,99953.474487725
2023-09-03,99952.254487725
2023-09-04,99947.324487725
2023-09-05,99950.864487725
2023-09-06,99949.564487725
2023-09-07,99964.504487725
2023-09-08,99953.014487725
2023-09-09,99952.034487725
2023-09-10,99933.704487725
2023-09-11,99868.264487725
2023-09-12,99909.524487725
2023-09-13,99923.914487725
2023-09-14,99942.884487725
2023-09-15,99957.904487725
2023-09-16,99950.914487725
2023-09-17,99938.854487725
2023-09-18,99952.864487725
2023-09-19,99959.724487725
2023-09-20,99938.834487725
2023-09-21,99900.234487725
2023-09-22,99909.514487725
2023-09-23,99910.204487725
2023-09-24,99897.224487725
2023-09-25,99904.924487725
2023-09-26,99910.534487725
2023-09-27,99915.124487725
2023-09-28,99969.364487725
2023-09-29,99983.844487725
2023-09-30,99987.414487725
2023-10-01,100050.624487725
2023-10-02,99978.724487725
2023-10-03,99973.414487725
2023-10-04,99962.984487725
2023-10-05,99928.464487725
2023-10-06,99961.564487725
2023-10-07,99950.414487725
2023-10-08,99949.254487725
2023-10-09,99896.634487725
2023-10-10,99884.124487725
2023-10-11,99883.304487725
2023-10-12,99856.044487725
2023-10-13,99868.784487725
2023-10-14,99871.384487725
2023-10-15,99874.484487725
2023-10-16,99915.844487725
2023-10-17,99881.224487725
2023-10-18,99879.884487725
2023-10-19,99883.124487725
2023-10-20,99920.374487725
2023-10-21,99945.524487725
2023-10-22,99980.064487725
2023-10-23,100083.584487725
2023-10-24,100081.73030597124
2023-10-25,100081.73030597124
2023-10-26,100081.73030597124
2023-10-27,100081.73030597124
2023-10-28,100081.73030597124
2023-10-29,100081.73030597124
2023-10-30,100081.73030597124
2023-10-31,100081.73030597124
2023-11-01,100081.73030597124
2023-11-02,100081.73030597124
2023-11-03,100081.73030597124
2023-11-04,100081.73030597124
2023-11-05,100081.73030597124
2023-11-06,100081.73030597124
2023-11-07,100081.73030597124
2023-11-08,100081.73030597124
2023-11-09,100081.73030597124
2023-11-10,100081.73030597124
2023-11-11,100081.73030597124
2023-11-12,100081.73030597124
2023-11-13,100081.73030597124
2023-11-14,100081.73030597124
2023-11-15,100081.73030597124
2023-11-16,100081.73030597124
2023-11-17,100081.73030597124
2023-11-18,100081.73030597124
2023-11-19,100081.73030597124
2023-11-20,100081.73030597124
2023-11-21,100081.73030597124
2023-11-22,100081.73030597124
2023-11-23,100081.73030597124
2023-11-24,100081.73030597124
2023-11-25,100081.73030597124
2023-11-26,100081.73030597124
2023-11-27,100081.73030597124
2023-11-28,100081.73030597124
2023-11-29,100081.73030597124
2023-11-30,100081.73030597124
2023-12-01,100081.73030597124
2023-12-02,100081.73030597124
2023-12-03,100081.73030597124
2023-12-04,100081.73030597124
2023-12-05,100081.73030597124
2023-12-06,100081.73030597124
2023-12-07,100081.73030597124
2023-12-08,100081.73030597124
2023-12-09,100081.73030597124
2023-12-10,100081.73030597124
2023-12-11,100081.73030597124
2023-12-12,100081.73030597124
2023-12-13,100081.73030597124
2023-12-14,100081.73030597124
2023-12-15,100081.73030597124
2023-12-16,100081.73030597124
2023-12-17,100081.73030597124
2023-12-18,100081.73030597124
2023-12-19,100081.73030597124
2023-12-20,100081.73030597124
2023-12-21,100081.73030597124
2023-12-22,100081.73030597124
2023-12-23,100081.73030597124
2023-12-24,100081.73030597124
2023-12-25,100081.73030597124
2023-12-26,100081.73030597124
2023-12-27,100081.73030597124
2023-12-28,100081.73030597124
2023-12-29,100081.73030597124
2023-12-30,100081.73030597124
2023-12-31,100081.73030597124
2024-01-01,100081.73030597124
2024-01-02,100081.73030597124
2024-01-03,100081.73030597124
2024-01-04,100081.73030597124
2024-01-05,100081.73030597124
2024-01-06,100081.73030597124
2024-01-07,100081.73030597124
2024-01-08,100081.73030597124
2024-01-09,100081.73030597124
2024-01-10,100081.73030597124
2024-01-11,100081.73030597124
2024-01-12,100081.73030597124
2024-01-13,100081.73030597124
2024-01-14,100081.73030597124
2024-01-15,100081.73030597124
2024-01-16,100081.73030597124
2024-01-17,100081.73030597124
2024-01-18,100081.73030597124
2024-01-19,100081.73030597124
2024-01-20,100081.73030597124
2024-01-21,100081.73030597124
2024-01-22,100081.73030597124
2024-01-23,100081.73030597124
2024-01-24,100081.73030597124
2024-01-25,100081.73030597124
2024-01-26,100081.73030597124
2024-01-27,100081.73030597124
2024-01-28,100081.73030597124
2024-01-29,100081.73030597124
2024-01-30,100081.73030597124
2024-01-31,100081.73030597124
2024-02-01,100081.73030597124
2024-02-02,100081.73030597124
2024-02-03,100081.73030597124
2024-02-04,100081.73030597124
2024-02-05,100081.73030597124
2024-02-06,100081.73030597124
2024-02-07,100081.73030597124
2024-02-08,100081.73030597124
2024-02-09,100081.73030597124
2024-02-10,100081.73030597124
2024-02-11,100081.73030597124
2024-02-12,100081.73030597124
2024-02-13,100081.73030597124
2024-02-14,100081.73030597124
2024-02-15,100081.73030597124
2024-02-16,100081.73030597124
2024-02-17,100081.73030597124
2024-02-18,100081.73030597124
2024-02-19,100081.73030597124
2024-02-20,100081.73030597124
2024-02-21,100081.73030597124
2024-02-22,100081.73030597124
2024-02-23,100081.73030597124
2024-02-24,100081.73030597124
2024-02-25,100081.73030597124
2024-02-26,100081.73030597124
2024-02-27,100081.73030597124
2024-02-28,100081.73030597124
2024-02-29,100081.73030597124
2024-03-01,100081.73030597124
2024-03-02,100081.73030597124
2024-03-03,100081.73030597124
2024-03-04,100081.73030597124
2024-03-05,100081.73030597124
2024-03-06,100081.73030597124
2024-03-07,100081.73030597124
2024-03-08,100081.73030597124
2024-03-09,100081.73030597124
2024-03-10,100081.73030597124
2024-03-11,100081.73030597124
2024-03-12,100081.73030597124
2024-03-13,100081.73030597124
2024-03-14,100081.73030597124
2024-03-15,100081.73030597124
2024-03-16,100081.73030597124
2024-03-17,100081.73030597124
2024-03-18,100081.73030597124
2024-03-19,100081.73030597124
2024-03-20,100081.73030597124
2024-03-21,100081.73030597124
2024-03-22,100081.73030597124
2024-03-23,100081.73030597124
2024-03-24,100081.73030597124
2024-03-25,100081.73030597124
2024-03-26,100081.73030597124
2024-03-27,100081.73030597124
2024-03-28,100081.73030597124
2024-03-29,100081.73030597124
2024-03-30,100081.73030597124
2024-03-31,100081.73030597124
2024-04-01,100081.73030597124
2024-04-02,100081.73030597124
2024-04-03,100081.73030597124
2024-04-04,100081.73030597124
2024-04-05,100081.73030597124
2024-04-06,100081.73030597124
2024-04-07,100081.73030597124
2024-04-08,100081.73030597124
2024-04-09,100081.73030597124
2024-04-10,100081.73030597124
2024-04-11,100081.73030597124
2024-04-12,100081.73030597124
2024-04-13,100081.73030597124
2024-04-14,100081.73030597124
2024-04-15,100081.73030597124
2024-04-16,100081.73030597124
2024-04-17,100081.73030597124
2024-04-18,100081.73030597124
2024-04-19,100081.73030597124
2024-04-20,100081.73030597124
2024-04-21,100081.73030597124
2024-04-22,100081.73030597124
2024-04-23,100081.73030597124
2024-04-24,100081.73030597124
2024-04-25,100081.73030597124
2024-04-26,100081.73030597124
2024-04-27,100081.73030597124
2024-04-28,100081.73030597124
2024-04-29,100081.73030597124
2024-04-30,100081.73030597124
2024-05-01,100081.73030597124
2024-05-02,100081.73030597124
2024-05-03,100081.73030597124
2024-05-04,100081.73030597124
2024-05-05,100081.73030597124
2024-05-06,100081.73030597124
2024-05-07,100081.73030597124
2024-05-08,100081.73030597124
2024-05-09,100081.73030597124
2024-05-10,100081.73030597124
2024-05-11,100081.73030597124
2024-05-12,100081.73030597124
2024-05-13,100081.73030597124
2024-05-14,100081.73030597124
2024-05-15,100081.73030597124
2024-05-16,100081.73030597124
2024-05-17,100081.73030597124
2024-05-18,100081.73030597124
2024-05-19,100081.73030597124
2024-05-20,100081.73030597124
2024-05-21,100081.73030597124
2024-05-22,100081.73030597124
2024-05-23,100081.73030597124
2024-05-24,100081.73030597124
2024-05-25,100081.73030597124
2024-05-26,100081.73030597124
2024-05-27,100081.73030597124
2024-05-28,100081.73030597124
2024-05-29,100081.73030597124
2024-05-30,100081.73030597124
2024-05-31,100081.73030597124
2024-06-01,100081.73030597124
2024-06-02,100081.73030597124
2024-06-03,100081.73030597124
2024-06-04,100081.73030597124
2024-06-05,100081.73030597124
2024-06-06,100081.73030597124
2024-06-07,100081.73030597124
2024-06-08,100081.73030597124
2024-06-09,100081.73030597124
2024-06-10,100081.73030597124
2024-06-11,100081.73030597124
2024-06-12,100081.73030597124
2024-06-13,100081.73030597124
2024-06-14,100081.73030597124
2024-06-15,100081.73030597124
2024-06-16,100081.73030597124
2024-06-17,100081.73030597124
2024-06-18,100081.73030597124
2024-06-19,100081.73030597124
2024-06-20,100081.73030597124
2024-06-21,100081.73030597124
2024-06-22,100081.73030597124
2024-06-23,100081.73030597124
2024-06-24,100081.73030597124
2024-06-25,100081.73030597124
2024-06-26,100081.73030597124
2024-06-27,100081.73030597124
2024-06-28,100081.73030597124
2024-06-29,100081.73030597124
2024-06-30,100081.73030597124
2024-07-01,100081.73030597124
2024-07-02,100081.73030597124
2024-07-03,100081.73030597124
2024-07-04,100081.73030597124
2024-07-05,99999.64719966374
2024-07-06,100084.71719966375
2024-07-07,99949.45719966375
2024-07-08,100036.72719966374
2024-07-09,100084.27719966375
2024-07-10,100118.33719966374
2024-07-11,100117.46719966375
2024-07-12,100152.45719966375
2024-07-13,100193.22719966374
2024-07-14,100262.77719966375
2024-07-15,100500.83719966374
2024-07-16,100462.04719966375
2024-07-17,100405.21719966375
2024-07-18,100444.20719966375
2024-07-19,100521.39719966374
2024-07-20,100535.24719966375
2024-07-21,100553.50719966374
2024-07-22,100457.29719966375
2024-07-23,100500.22719966374
2024-07-24,100353.45719966375
2024-07-25,100192.88719966375
2024-07-26,100292.03719966376
2024-07-27,100267.38719966375
2024-07-28,100287.24719966375
2024-07-29,100336.08719966374
2024-07-30,100297.38719966375
2024-07-31,100250.69719966374
2024-08-01,100220.88719966375
2024-08-02,100007.32719966375
2024-08-03,99921.15719966375
2024-08-04,99706.81719966375
2024-08-05,99437.81719966375
2024-08-06,99479.08719966374
2024-08-07,99360.62719966375
2024-08-08,99700.80719966374
2024-08-09,99617.11719966374
2024-08-10,99627.97719966374
2024-08-11,99573.86719966374
2024-08-12,99740.36719966374
2024-08-13,99720.22719966374
2024-08-14,99679.03719966376
2024-08-15,99587.94719966374
2024-08-16,99610.73719966375
2024-08-17,99632.39719966374
2024-08-18,99629.88719966375
2024-08-19,99654.36719966374
2024-08-20,99590.72719966374
2024-08-21,99648.59719966375
2024-08-22,99641.21719966375
2024-08-23,99780.79719966375
2024-08-24,99785.61719966374
2024-08-25,99763.68719966375
2024-08-26,99698.46719966375
2024-08-27,99475.19719966374
2024-08-28,99546.52719966375
2024-08-29,99545.49719966375
2024-08-30,99544.20719966375
2024-08-31,99531.12719966375
2024-09-01,99443.76719966375
2024-09-02,99555.95719966375
2024-09-03,99443.26719966375
2024-09-04,99468.88719966375
2024-09-05,99386.58719966374
2024-09-06,99242.91719966375
2024-09-07,99291.42719966375
2024-09-08,99315.10719966375
2024-09-09,99377.40719966375
2024-09-10,99406.84719966375
2024-09-11,99358.43719966375
2024-09-12,99380.00719966374
2024-09-13,99457.36719966374
2024-09-14,99435.86719966374
2024-09-15,99334.06719966375
2024-09-16,99313.82719966375
2024-09-17,99359.80719966374
2024-09-18,99393.14719966374
2024-09-19,99483.77719966375
2024-09-20,99579.50719966374
2024-09-21,99630.61719966374
2024-09-22,99599.15719966375
2024-09-23,99665.05719966374
2024-09-24,99671.21719966375
2024-09-25,99598.11719966374
2024-09-26,99650.32719966375
2024-09-27,99712.74719966375
2024-09-28,99693.11719966374
2024-09-29,99675.51719966375
2024-09-30,99620.70719966375
2024-10-01,99466.06719966375
2024-10-02,99382.21719966375
2024-10-03,99367.95719966375
2024-10-04,99432.59719966375
2024-10-05,99432.63719966375
2024-10-06,99457.98719966375
2024-10-07,99440.96719966375
2024-10-08,99459.05719966374
2024-10-09,99388.81719966375
2024-10-10,99404.45719966375
2024-10-11,99457.67719966375
2024-10-12,99494.30719966374
2024-10-13,99487.00719966374
2024-10-14,99648.09719966375
2024-10-15,99625.74719966375
2024-10-16,99629.60719966375
2024-10-17,99624.22719966374
2024-10-18,99660.32719966375
2024-10-19,99666.66719966375
2024-10-20,99766.19719966374
2024-10-21,99685.84719966375
2024-10-22,99640.99719966375
2024-10-23,99543.05719966374
2024-10-24,99554.60719966375
2024-10-25,99459.31719966375
2024-10-26,99501.25719966374
2024-10-27,99526.43719966375
2024-10-28,99585.70719966375
2024-10-29,99658.49719966375
2024-10-30,99678.57719966375
2024-10-31,99537.58719966374
2024-11-01,99530.78719966376
2024-11-02,99512.82719966375
2024-11-03,99476.50719966374
2024-11-04,99416.58719966374
2024-11-05,99440.63719966375
2024-11-06,99741.70719966375
2024-11-07,99914.97719966374
2024-11-08,99981.33719966374
2024-11-09,100146.24719966375
2024-11-10,100142.95468859424
2024-11-11,100142.95468859424
2024-11-12,100142.95468859424
2024-11-13,100142.95468859424
2024-11-14,100142.95468859424
2024-11-15,100142.95468859424
2024-11-16,100142.95468859424
2024-11-17,100142.95468859424
2024-11-18,100142.95468859424
2024-11-19,100142.95468859424
2024-11-20,100142.95468859424
2024-11-21,100142.95468859424
2024-11-22,100142.95468859424
2024-11-23,100142.95468859424
2024-11-24,100142.95468859424
2024-11-25,100142.95468859424
2024-11-26,100142.95468859424
2024-11-27,100142.95468859424
2024-11-28,100142.95468859424
2024-11-29,100142.95468859424
2024-11-30,100142.95468859424
2024-12-01,100142.95468859424
2024-12-02,100142.95468859424
2024-12-03,100142.95468859424
2024-12-04,100142.95468859424
2024-12-05,100142.95468859424
2024-12-06,100142.95468859424
2024-12-07,100142.95468859424
2024-12-08,100142.95468859424
2024-12-09,100142.95468859424
2024-12-10,100142.95468859424
2024-12-11,100142.95468859424
2024-12-12,100142.95468859424
2024-12-13,100142.95468859424
2024-12-14,100142.95468859424
2024-12-15,100142.95468859424
2024-12-16,100142.95468859424
2024-12-17,100142.95468859424
2024-12-18,100142.95468859424
2024-12-19,100142.95468859424
2024-12-20,100142.95468859424
2024-12-21,100142.95468859424
2024-12-22,100142.95468859424
2024-12-23,100142.95468859424
2024-12-24,100142.95468859424
2024-12-25,100142.95468859424
2024-12-26,100142.95468859424
2024-12-27,100142.95468859424
2024-12-28,100142.95468859424
2024-12-29,100142.95468859424
2024-12-30,100142.95468859424
2024-12-31,100142.95468859424
