entry_datetime,entry_price,exit_datetime,exit_price,size,pnl,pnl_comm,entry_reason,exit_reason,entry_rsi,exit_rsi,entry_atr,exit_atr,strategy_id,symbol,timeframe,duration_sec
,1436.42,,2115.71,1,679.29,677.3363284999999,rsi < 30,rsi > 70,28.86352442424402,73.75373912970088,45.34976486692454,55.96218469730317,9b009bff,ETHUSDT,12H,
,1642.44,,1766.35,1,123.90999999999985,122.03516549999985,rsi < 30,rsi > 70,29.53893971360057,71.6958618950175,44.82982549177663,41.93339536855322,9b009bff,ETHUSDT,12H,
,3059.31,,2962.12,1,-97.19000000000005,-100.50178650000005,rsi < 30,rsi > 70,29.210902924909973,70.75340981653932,91.18215467341408,97.4596686038341,9b009bff,ETHUSDT,12H,
