entry_datetime,entry_price,exit_datetime,exit_price,size,pnl,pnl_comm,entry_reason,exit_reason,entry_rsi,exit_rsi,entry_atr,exit_atr,strategy_id,symbol,timeframe,duration_sec
,20348.3,,27384.0,1,7035.700000000001,7009.447235000001,rsi < 30,rsi > 70,29.497663638081704,72.13136190510627,877.6380110659603,1303.2417126955863,2f90f06d,BTCUSDT,1D,
,26609.7,,29653.0,1,3043.2999999999993,3012.3555149999993,rsi < 30,rsi > 70,21.054971771061346,72.6778848764968,816.912528978644,896.8168794598089,2f90f06d,BTCUSDT,1D,
,60273.6,,69020.1,1,8746.500000000007,8675.388465000007,rsi < 30,rsi > 70,25.50985173136735,70.6695899853679,2078.103248740811,1944.3467045308296,2f90f06d,BTCUSDT,1D,
