timestamp,price,rsi,atr,reason,strategy_id,symbol,timeframe
2023-03-09 12:00:00,1436.42,20.321161151952523,45.34976486692454,rsi < 30,7f400a35,ETHUSDT,12H
2023-06-14 12:00:00,1650.18,24.11976704386501,46.015965914220985,rsi < 30,7f400a35,ETHUSDT,12H
2024-01-23 00:00:00,2218.28,29.310969694947033,78.68891411890081,rsi < 30,7f400a35,ETHUSDT,12H
2024-03-19 12:00:00,3161.0,29.154586357932473,182.98300916192818,rsi < 30,7f400a35,ETHUSDT,12H
2024-07-04 00:00:00,3158.9,27.355597013136915,88.99693580213822,rsi < 30,7f400a35,ETHUSDT,12H
2024-12-20 00:00:00,3104.32,25.81349464391519,182.72367432622818,rsi < 30,7f400a35,ETHUSDT,12H
