timestamp,price,rsi,atr,reason,strategy_id,symbol,timeframe
2023-11-09,2122.92,78.64477574914912,72.4153519892177,rsi > 70,1b6e0674,ETHUSDT,1D
2024-11-11,3375.02,73.33545277769832,146.43236946959104,rsi > 70,1b6e0674,ETHUSDT,1D
