timestamp,price,rsi,atr,reason,strategy_id,symbol,timeframe
2023-08-17,1681.0,29.993414007568006,55.85475777106208,rsi < 30,1b6e0674,ETHUSDT,1D
2024-08-05,2418.6,27.02797327965102,196.15414767427382,rsi < 30,1b6e0674,ETHUSDT,1D
